station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
8th & Ontario,49.263837,-123.105173,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,549.6665322,2450 Yukon Street,Yelp
8th & Ontario,49.263837,-123.105173,Superbaba,80.0,4.6,Middle Eastern,,16044235578.0,288.913612,2419 Main St,Yelp
8th & Ontario,49.263837,-123.105173,Saku,254.0,4.3,Japanese,$$,16044234600.0,838.6514533,548 W Broadway,Yelp
8th & Ontario,49.263837,-123.105173,Anh and Chi,687.0,4.0,"Vietnamese, Cocktail Bars",$$$,16048788883.0,1027.452413,3388 Main Street,Yelp
8th & Ontario,49.263837,-123.105173,Maizal RMF,151.0,4.3,Mexican,$$,16047090813.0,509.291295,2815 Main Street,Yelp
8th & Ontario,49.263837,-123.105173,AJ's Brooklyn Pizza Joint,156.0,4.3,Pizza,$$,16044285805.0,508.0247741,325 East Broadway,Yelp
8th & Ontario,49.263837,-123.105173,Como Taperia,88.0,3.7,"Tapas Bars, Spanish",,16048793100.0,345.0279942,201 E 7th Avenue,Yelp
8th & Ontario,49.263837,-123.105173,Electric Bicycle Brewing,36.0,4.3,"Breweries, Burgers, Beer Tours",$$,16047099939.0,382.9968953,20 E 4th Avenue,Yelp
8th & Ontario,49.263837,-123.105173,Budgies Burritos,285.0,3.8,"Vegetarian, Mexican, Vegan",$,16048745408.0,360.0695354,44 Kingsway,Yelp
8th & Ontario,49.263837,-123.105173,Tatta Chulha,28.0,4.5,"Indian, Vegetarian, Vegan",,16044771651.0,253.7607297,147 E Broadway,Yelp
8th & Ontario,49.263837,-123.105173,Cilantro Indian Cuisine,22.0,4.6,Indian,,16048750007.0,276.4135364,189 W Broadway,Yelp
8th & Ontario,49.263837,-123.105173,Burgoo Bistros,503.0,3.9,"Comfort Food, Bistros",$$,16048731441.0,756.6657398,3096 Main Street,Yelp
8th & Ontario,49.263837,-123.105173,Blaze Gourmet Burgers,33.0,4.6,"Burgers, Breakfast & Brunch",$$,16045685486.0,328.4982814,43 E 5th Avenue,Yelp
8th & Ontario,49.263837,-123.105173,Simit Bakery,39.0,4.4,"Bakeries, Bagels, Turkish",,16044233434.0,284.2620622,191 West Broadway,Yelp
1st & Chestnut,49.270721,-123.146175,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,44.82096423,1809 W 1st Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,372.396195,1944 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Oddfish,84.0,4.0,Seafood,$$$,16045646330.0,103.0089258,1889 W 1st Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,273.7183431,1833 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,333.1645384,1935 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,New Fuji,24.0,4.2,Japanese,,16044233776.0,61.52497368,1815 West 1st Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Octopus Garden,156.0,4.0,"Japanese, Sushi Bars",$$$,16047348971.0,338.8865358,1995 Cornwall Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Romer's Burger Bar,352.0,3.6,"Burgers, Beer Bar, Salad",$$,16047329545.0,283.0886457,1873 West 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Maenam,398.0,4.0,Thai,$$,16047305579.0,373.5364425,1938 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Patisserie Lebeau,127.0,4.3,"Bakeries, Waffles, Patisserie/Cake Shop",$$,16047313528.0,192.8610202,1728 W 2nd Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Moltan Roll Bar + Sake,52.0,3.9,"Japanese, Sushi Bars, Italian",,16044235677.0,283.7213967,1941 Cornwall Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Corduroy,80.0,4.0,"Bars, Pizza, Canadian (New)",$$,16047330162.0,281.3152707,1943 Cornwall Ave,Yelp
1st & Chestnut,49.270721,-123.146175,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,935.9081301,2340 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,821.6788003,2278 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,616.3072273,1766 W 7th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Afghan Horsemen Restaurant,255.0,3.9,"Middle Eastern, Afghan, Kebab",$$,16048735923.0,557.0096555,1833 Anderson Street,Yelp
1st & Chestnut,49.270721,-123.146175,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,459.5131573,2118 Burrard Street,Yelp
1st & Chestnut,49.270721,-123.146175,RedBeef Noodle Kitchen,113.0,4.1,"Taiwanese, Noodles",$$,16045581237.0,338.4736705,1947 W 4th Avenue,Yelp
1st & Chestnut,49.270721,-123.146175,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,875.6113814,1626 W Broadway,Yelp
1st & Chestnut,49.270721,-123.146175,La Cigale French Bistro,151.0,3.8,French,$$,16047320004.0,360.0259461,1961 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,365.037517,1944 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,229.6956051,2156 W Broadway,Yelp
7th & Arbutus,49.265605,-123.152566,Gyo Para Gyoza & Ramen Bar,104.0,4.0,"Ramen, Noodles",$$,16042882941.0,220.6527169,2120 W Broadway,Yelp
7th & Arbutus,49.265605,-123.152566,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,401.7085977,1935 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Maenam,398.0,4.0,Thai,$$,16047305579.0,366.4274876,1938 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,498.8964899,2340 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,405.0066879,2278 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,325.1226512,2153 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Their There,124.0,4.1,"Breakfast & Brunch, Cafes",$$,16047368828.0,281.5750344,2042 West 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,388.8463506,2480 Vine Street,Yelp
7th & Arbutus,49.265605,-123.152566,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,716.809824,1809 W 1st Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,403.3405833,2272 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Don at Kitsilano,20.0,4.6,Asian Fusion,,16045666366.0,305.4409224,2186 West 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,552.8887504,1766 W 7th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,826.0571274,1626 W Broadway,Yelp
7th & Arbutus,49.265605,-123.152566,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,534.8038592,1833 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Las Margaritas Restaurant,402.0,3.1,Mexican,$$,16047347117.0,351.6343394,1999 4th Avenue W,Yelp
7th & Arbutus,49.265605,-123.152566,La Cigale French Bistro,151.0,3.8,French,$$,16047320004.0,374.2005534,1961 W 4th Avenue,Yelp
7th & Arbutus,49.265605,-123.152566,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,530.4525375,2118 Burrard Street,Yelp
7th & Arbutus,49.265605,-123.152566,RedBeef Noodle Kitchen,113.0,4.1,"Taiwanese, Noodles",$$,16045581237.0,395.4575383,1947 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,310.4808312,1944 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,274.182366,2278 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,388.7735393,2340 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Maenam,398.0,4.0,Thai,$$,16047305579.0,317.3194644,1938 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,141.619585,2153 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,332.9980851,1935 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,275.1665055,2272 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Their There,124.0,4.1,"Breakfast & Brunch, Cafes",$$,16047368828.0,166.8602761,2042 West 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Las Margaritas Restaurant,402.0,3.1,Mexican,$$,16047347117.0,254.4433336,1999 4th Avenue W,Yelp
5th & Arbutus,49.267222,-123.153157,Don at Kitsilano,20.0,4.6,Asian Fusion,,16045666366.0,134.3694985,2186 West 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,612.5871073,1809 W 1st Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,La Cigale French Bistro,151.0,3.8,French,$$,16047320004.0,295.126684,1961 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,378.1023835,2156 W Broadway,Yelp
5th & Arbutus,49.267222,-123.153157,RedBeef Noodle Kitchen,113.0,4.1,"Taiwanese, Noodles",$$,16045581237.0,319.7669888,1947 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,502.030877,1833 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Indian Oven Restaurant,171.0,3.7,Indian,$$,16047305069.0,195.3149265,2006 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,633.9849061,1766 W 7th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Sophie's Cosmic Café,306.0,3.2,"Diners, Comfort Food, Breakfast & Brunch",$$,16047326810.0,120.8965528,2095 W 4th Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Chewies Steam & Oyster Bar - Kits,293.0,3.6,"Seafood, Cajun/Creole",$$,16045584448.0,444.667691,2201 W 1st Avenue,Yelp
5th & Arbutus,49.267222,-123.153157,Simpatico Restaurant,102.0,3.0,Greek,$$,16047336824.0,215.6596105,2222 W 4th Avenue,Yelp
10th & Oak,49.262255,-123.126217,Yu Shang Hot Pot,81.0,4.3,Hot Pot,,16045646686.0,108.1783198,202-950 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,278.574008,1128 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,John 3:16 Malaysian Delights,60.0,4.2,Malaysian,$$,16044235909.0,201.2786326,1063 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Dynasty Seafood Restaurant,331.0,3.6,"Dim Sum, Seafood, Cantonese",$$,16048768388.0,383.4644532,777 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Chef's Choice Chinese Cuisine,39.0,3.8,"Seafood, Dim Sum, Cantonese",,16045581198.0,165.7940059,955 West Broadway,Yelp
10th & Oak,49.262255,-123.126217,Banana Leaf,314.0,3.7,"Malaysian, Singaporean",$$,16047316333.0,287.4339101,820 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Tojo's,402.0,3.6,"Japanese, Sushi Bars",$$$$,16048728050.0,308.4172411,1133 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Tozen Sushi Bar,17.0,4.5,"Japanese, Sushi Bars, Seafood",,16044164949.0,150.0183248,967 West Broadway,Yelp
10th & Oak,49.262255,-123.126217,Saucin Staples,34.0,4.6,"Indian, Vegetarian, Asian Fusion",,16047300225.0,210.7189955,1073 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Saku,254.0,4.3,Japanese,$$,16044234600.0,698.7520822,548 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Deja Brew,53.0,4.5,"Coffee & Tea, Soup, Sandwiches",$$,16045583113.0,175.0611541,943 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,New India Buffet,253.0,2.7,"Indian, Buffets",$$,16048745800.0,186.0951436,901 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Hokkaido Ramen Santouka,232.0,4.2,"Noodles, Ramen, Soup",$$,16045651770.0,685.0438202,558 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,988.9298564,2450 Yukon Street,Yelp
10th & Oak,49.262255,-123.126217,Afghan Horsemen Restaurant,255.0,3.9,"Middle Eastern, Afghan, Kebab",$$,16048735923.0,1212.983637,1833 Anderson Street,Yelp
10th & Oak,49.262255,-123.126217,Vij's Restaurant,415.0,4.0,Indian,$$$,16047366664.0,977.2515606,3106 Cambie Street,Yelp
10th & Oak,49.262255,-123.126217,Chun Fun How - Vancouver,52.0,4.4,Bubble Tea,,16043366922.0,214.3877444,1067 W Broadway,Yelp
10th & Oak,49.262255,-123.126217,Joon's Kitchen,65.0,4.1,"Korean, Japanese",,12369961635.0,462.6524705,3093 Oak Street,Yelp
10th & Oak,49.262255,-123.126217,Uma Sushi,123.0,4.3,"Japanese, Sushi Bars",$$$,16044288588.0,919.9290545,450 W 8th Avenue,Yelp
10th & Oak,49.262255,-123.126217,A Taste of Vietnam,91.0,3.0,Vietnamese,$,16047308383.0,115.2919223,1016 Broadway W,Yelp
Arbutus & 16th,49.257654,-123.153212,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,1033.669432,1766 W 7th Avenue,Yelp
Arbutus & 16th,49.257654,-123.153212,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,1053.015678,1626 W Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,701.9050755,2156 W Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,1300.663325,1551 West 7th Avenue,Yelp
Arbutus & 16th,49.257654,-123.153212,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,793.3182498,2480 Vine Street,Yelp
Arbutus & 16th,49.257654,-123.153212,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,1145.865249,2118 Burrard Street,Yelp
Arbutus & 16th,49.257654,-123.153212,The Stable House Bistro,104.0,4.1,"French, Wine Bars, Modern European",$$,16047361520.0,971.6497526,1520 W 13th Avenue,Yelp
Arbutus & 16th,49.257654,-123.153212,Gyo Para Gyoza & Ramen Bar,104.0,4.0,"Ramen, Noodles",$$,16042882941.0,673.334245,2120 W Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Mr. Red Cafe,122.0,3.8,Vietnamese,$$,16045596878.0,1165.952022,2680 W Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Unchai Thai Restaurant,92.0,4.4,Thai,,16045596484.0,984.0061204,2351 Burrard Street,Yelp
Arbutus & 16th,49.257654,-123.153212,Grapes & Soda,45.0,4.3,Wine Bars,$$,16043362456.0,1377.065694,1541 W 6th Avenue,Yelp
Arbutus & 16th,49.257654,-123.153212,Beaucoup Bakery & Cafe,343.0,4.1,"Bakeries, Coffee & Tea",$$,16047324222.0,1335.413701,2150 Fir Street,Yelp
Arbutus & 16th,49.257654,-123.153212,The Farmer's Apprentice,186.0,3.4,"French, Asian Fusion",$$$,16046202070.0,1373.854188,1535 W 6th Avenue,Yelp
Arbutus & 16th,49.257654,-123.153212,Pete's Meat Butcher Shop & Deli,40.0,4.1,"Butcher, Delis, Grocery",$$,16047301661.0,356.5498951,2817 Arbutus Street,Yelp
Arbutus & 16th,49.257654,-123.153212,Earls Kitchen + Bar,201.0,3.2,"Canadian (New), Cocktail Bars",$$$,16047365663.0,1105.176259,1601 West Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Le Coq Frit,44.0,4.5,Chicken Shop,,16045688776.0,767.3140547,1888 W Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Cactus Club Cafe,165.0,3.7,"Canadian (New), Cocktail Bars",$$,16047330434.0,1195.282377,1530 West Broadway,Yelp
Arbutus & 16th,49.257654,-123.153212,Fiore Famiglia,53.0,3.8,Italian,,16045582603.0,864.1820739,2603 - 16th Avenue W,Yelp
Arbutus & 16th,49.257654,-123.153212,Sweet Barrel Creamery and Coffee Roasters,29.0,4.4,"Desserts, Coffee Roasteries, Ice Cream & Frozen Yogurt",,17789864866.0,437.2667054,2729 Arbutus Street,Yelp
Arbutus & 16th,49.257654,-123.153212,Coquette,21.0,4.0,"French, Wine Bars, Cocktail Bars",,16042591248.0,501.5887399,2685 Arbutus Street,Yelp
Cypress & 14th,49.25919,-123.148268,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,973.7134315,1944 W 4th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,669.4067507,1626 W Broadway,Yelp
Cypress & 14th,49.25919,-123.148268,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,1223.922585,2340 W 4th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,713.535292,1766 W 7th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,1159.197982,2278 W 4th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,The Stable House Bistro,104.0,4.1,"French, Wine Bars, Modern European",$$,16047361520.0,588.0694373,1520 W 13th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,928.8597316,1551 West 7th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,688.6148477,2156 W Broadway,Yelp
Cypress & 14th,49.25919,-123.148268,Maenam,398.0,4.0,Thai,$$,16047305579.0,966.2525841,1938 W 4th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,851.3588359,2118 Burrard Street,Yelp
Cypress & 14th,49.25919,-123.148268,Breakfast Table,271.0,4.3,Breakfast & Brunch,$$,16048051900.0,710.9918097,3014 Granville Street,Yelp
Cypress & 14th,49.25919,-123.148268,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,872.0167687,2480 Vine Street,Yelp
Cypress & 14th,49.25919,-123.148268,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,1155.754334,2272 W 4th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Mazahr Lebanese Kitchen,63.0,4.7,Lebanese,,16047332211.0,782.1816996,1488 West 11th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Le Coq Frit,44.0,4.5,Chicken Shop,,16045688776.0,489.4421526,1888 W Broadway,Yelp
Cypress & 14th,49.25919,-123.148268,Bin 4 Burger Lounge,121.0,3.7,"Burgers, Salad, Cocktail Bars",$$,16044287649.0,710.8393739,2996 Granville Street,Yelp
Cypress & 14th,49.25919,-123.148268,Osaka Teppanyaki Steak & Seafood House,105.0,3.8,"Japanese, Seafood, Steakhouses",$$$,16047338258.0,516.2163705,1788 W Broadway,Yelp
Cypress & 14th,49.25919,-123.148268,Their There,124.0,4.1,"Breakfast & Brunch, Cafes",$$,16047368828.0,998.0246225,2042 West 4th Avenue,Yelp
Cypress & 14th,49.25919,-123.148268,Gyo Para Gyoza & Ramen Bar,104.0,4.0,"Ramen, Noodles",$$,16042882941.0,627.6992832,2120 W Broadway,Yelp
Cypress & 14th,49.25919,-123.148268,Unchai Thai Restaurant,92.0,4.4,Thai,,16045596484.0,680.3091803,2351 Burrard Street,Yelp
Cypress & 16th,49.25741,-123.148531,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,831.6533332,1626 W Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,907.6808919,1766 W 7th Avenue,Yelp
Cypress & 16th,49.25741,-123.148531,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,1098.67332,1551 West 7th Avenue,Yelp
Cypress & 16th,49.25741,-123.148531,Breakfast Table,271.0,4.3,Breakfast & Brunch,$$,16048051900.0,738.0382726,3014 Granville Street,Yelp
Cypress & 16th,49.25741,-123.148531,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,839.5956904,2156 W Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,The Stable House Bistro,104.0,4.1,"French, Wine Bars, Modern European",$$,16047361520.0,656.9447748,1520 W 13th Avenue,Yelp
Cypress & 16th,49.25741,-123.148531,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,997.9254276,2480 Vine Street,Yelp
Cypress & 16th,49.25741,-123.148531,Mazahr Lebanese Kitchen,63.0,4.7,Lebanese,,16047332211.0,885.060149,1488 West 11th Avenue,Yelp
Cypress & 16th,49.25741,-123.148531,Bin 4 Burger Lounge,121.0,3.7,"Burgers, Salad, Cocktail Bars",$$,16044287649.0,752.8054125,2996 Granville Street,Yelp
Cypress & 16th,49.25741,-123.148531,Gyo Para Gyoza & Ramen Bar,104.0,4.0,"Ramen, Noodles",$$,16042882941.0,786.1440076,2120 W Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Grapes & Soda,45.0,4.3,Wine Bars,$$,16043362456.0,1181.802097,1541 W 6th Avenue,Yelp
Cypress & 16th,49.25741,-123.148531,The Farmer's Apprentice,186.0,3.4,"French, Asian Fusion",$$$,16046202070.0,1175.789188,1535 W 6th Avenue,Yelp
Cypress & 16th,49.25741,-123.148531,Masa Japanese Restaurant,151.0,3.6,"Japanese, Sushi Bars",$$,16047320112.0,1083.131747,1418 W Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Unchai Thai Restaurant,92.0,4.4,Thai,,16045596484.0,877.2410012,2351 Burrard Street,Yelp
Cypress & 16th,49.25741,-123.148531,Paul's Omelettery Restaurant,303.0,3.9,"Breakfast & Brunch, Diners, Burgers",$$,16047372857.0,1188.049941,2211 Granville Street,Yelp
Cypress & 16th,49.25741,-123.148531,Cactus Club Cafe,165.0,3.7,"Canadian (New), Cocktail Bars",$$,16047330434.0,951.5385707,1530 West Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Earls Kitchen + Bar,201.0,3.2,"Canadian (New), Cocktail Bars",$$$,16047365663.0,892.8174493,1601 West Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Le Coq Frit,44.0,4.5,Chicken Shop,,16045688776.0,688.2385331,1888 W Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Osaka Teppanyaki Steak & Seafood House,105.0,3.8,"Japanese, Seafood, Steakhouses",$$$,16047338258.0,707.2673603,1788 W Broadway,Yelp
Cypress & 16th,49.25741,-123.148531,Yelp Community Event: Dumpling Making with The Skript,26.0,4.8,Yelp Events,,,1201.669445,1450 W 7th Ave,Yelp
Georgia & Thurlow,49.285953,-123.124066,Joe Fortes Seafood & Chop House,1305.0,4.0,"Seafood, Steakhouses",$$$,16046691940.0,123.4040641,777 Thurlow Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Hello Nori ,248.0,4.5,"Japanese, Sushi Bars, Coffee & Tea",$$,16045649595.0,153.8749699,1165 Robson Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,The Keg Steakhouse + Bar,203.0,4.0,"Steakhouses, Bars, Seafood",$$$,16046854388.0,30.18417624,1121 Alberni Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Zefferelli's,521.0,4.2,"Italian, Bars",$$,16046870655.0,177.1100896,1136 Robson Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,CinCin Ristorante + Bar,434.0,4.1,"Italian, Bars",$$$,16046887338.0,170.9348953,1154 Robson Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Thierry,985.0,4.0,"Patisserie/Cake Shop, Cafes, Chocolatiers & Shops",$$,16046086870.0,160.2556424,1059 Alberni Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Kosoo,126.0,4.3,"Korean, Barbeque, Soul Food",$$,16044288414.0,160.3660199,1128 Robson Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Mott 32,220.0,3.9,Chinese,$$$$,16049798886.0,107.5911147,1161 West Georgia Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Guu Original Thurlow,802.0,4.1,"Japanese, Tapas Bars",$$,16046858817.0,245.0800843,838 Thurlow Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Tableau Bar Bistro,294.0,4.0,"Bars, Bistros",$$,16046398692.0,175.1032589,1181 Melville Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Forage,725.0,4.1,"Canadian (New), Breakfast & Brunch",$$,16046611400.0,381.1207282,1300 Robson Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Black & Blue,748.0,3.5,"Steakhouses, Desserts, Cocktail Bars",$$$$,16046370777.0,177.6796955,1032 Alberni Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Coast Restaurant,636.0,3.6,Seafood,$$$,16046855010.0,157.3415095,1054 Alberni Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Le Crocodile Restaurant,451.0,4.3,French,$$$$,16046694298.0,388.475196,909 Burrard Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Kingyo,1162.0,4.4,"Japanese, Tapas/Small Plates",$$,16046081677.0,1081.684854,871 Denman Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Horin Tonkotsu Ramen ,173.0,4.2,Ramen,$$,16046206111.0,253.822458,1226 Robson Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Miku,2315.0,4.4,"Japanese, Sushi Bars",$$$,16045683900.0,806.1768533,200 Granville Street,Yelp
Georgia & Thurlow,49.285953,-123.124066,Archer,35.0,4.3,"Canadian (New), Seafood, Breakfast & Brunch",,17787376218.0,74.56717083,1152 Alberni Street,Yelp
